,pca_strat_window_size,pca_strat_n_components,pca_strat_z_threshold,pca_strat_exit_threshold,sharpe_ratio
1784,462,7,2.1,0.25,0.07843729065427357
1785,462,7,2.15,0.25,0.3768786175135582
1786,462,7,2.2,0.25,0.24649817851503997
1787,462,7,2.25,0.25,0.24608268037885178
1788,462,7,2.3,0.25,0.3964071088570284
1789,462,7,2.35,0.25,0.5489576091320604
1790,462,7,2.4,0.25,0.6878223198865089
1791,462,7,2.45,0.25,0.683799868992433
1792,462,7,2.5,0.25,0.7897469954656376
1793,462,7,2.55,0.25,0.6573464246188386
1794,462,7,2.6,0.25,0.6203073293408528
1795,462,7,2.65,0.25,0.7578774614523789
1796,462,7,2.7,0.25,0.7144982473684542
1797,462,7,2.75,0.25,0.7143611238031341
1798,462,7,2.8,0.25,0.5823158486281358
1799,462,7,2.85,0.25,0.5292278522411403
1800,462,7,2.9,0.25,0.4353032955209356
1801,462,7,2.95,0.25,0.38300043305324305
1802,462,7,3.0,0.25,0.25129936365259165
1803,462,7,3.05,0.25,0.0505624699126798
1804,464,7,2.0,0.25,0.11611750461219222
1805,464,7,2.05,0.25,-0.007671614271939508
1806,464,7,2.1,0.25,-0.18747268586332105
1807,464,7,2.15,0.25,-0.1200348883459997
1808,464,7,2.2,0.25,0.12883943883388035
1809,464,7,2.25,0.25,0.17829998880208323
1810,464,7,2.3,0.25,0.19902182061948898
1811,464,7,2.35,0.25,0.37693676170584717
1812,464,7,2.4,0.25,0.6367325799726364
1813,464,7,2.45,0.25,0.6117330173275848
1814,464,7,2.5,0.25,0.6489465836194249
1815,464,7,2.55,0.25,0.5431109722179925
1816,464,7,2.6,0.25,0.5202194941027914
1817,464,7,2.65,0.25,0.7291907390580195
1818,464,7,2.7,0.25,0.7526136491961821
1819,464,7,2.75,0.25,0.6338912717069928
1820,464,7,2.8,0.25,0.565563681730413
1821,464,7,2.85,0.25,0.46954865938238455
1822,464,7,2.9,0.25,0.31448886013489535
1823,464,7,2.95,0.25,0.31448886013489535
1824,464,7,3.0,0.25,0.3608732385913594
1825,464,7,3.05,0.25,0.015627328907825058
1826,466,7,2.0,0.25,-0.6115458660048911
1827,466,7,2.05,0.25,-0.6287566469726732
1828,466,7,2.1,0.25,-0.5321511605272345
1829,466,7,2.15,0.25,-0.5829224377764953
1830,466,7,2.2,0.25,0.00457514682956652
1831,466,7,2.25,0.25,0.007177504602498948
1832,466,7,2.3,0.25,0.4619019711236181
1833,466,7,2.35,0.25,0.6970888623832895
1834,466,7,2.4,0.25,0.6034645825396764
1835,466,7,2.45,0.25,0.6029998656272978
1836,466,7,2.5,0.25,0.5261363691526857
1837,466,7,2.55,0.25,0.6033050760170438
1838,466,7,2.6,0.25,0.7695257668206033
1839,466,7,2.65,0.25,0.7002244319974849
1840,466,7,2.7,0.25,0.5772377823272409
1841,466,7,2.75,0.25,0.48212453675536837
1842,466,7,2.8,0.25,0.37160065503849926
1843,466,7,2.85,0.25,0.383039579866742
1844,466,7,2.9,0.25,0.37025660385540954
1845,466,7,2.95,0.25,0.026844926510733225
1846,466,7,3.0,0.25,0.026844926510733225
1847,466,7,3.05,0.25,0.026844926510733225
1848,468,7,2.0,0.25,-0.5849590798843647
1849,468,7,2.05,0.25,-0.4925013192747126
1850,468,7,2.1,0.25,-0.4920103643430244
1851,468,7,2.15,0.25,-0.5382694726731572
1852,468,7,2.2,0.25,-0.1943882435107367
1853,468,7,2.25,0.25,-0.025359347756778023
1854,468,7,2.3,0.25,0.2975058147206011
1855,468,7,2.35,0.25,0.6037513981284621
1856,468,7,2.4,0.25,0.720426389258609
1857,468,7,2.45,0.25,0.703613190962385
1858,468,7,2.5,0.25,0.7385988090230797
1859,468,7,2.55,0.25,0.6675864850839449
1860,468,7,2.6,0.25,0.24451311807317463
1861,468,7,2.65,0.25,0.3423362265232122
1862,468,7,2.7,0.25,0.31146476311099147
1863,468,7,2.75,0.25,0.35648731130198735
1864,468,7,2.8,0.25,0.3002798366405804
1865,468,7,2.85,0.25,0.25876319180604607
1866,468,7,2.9,0.25,0.02833824936957134
1867,468,7,2.95,0.25,0.02833824936957134
1868,468,7,3.0,0.25,0.02833824936957134
1869,468,7,3.05,0.25,inf
1870,470,7,2.0,0.25,-0.41578272840150154
1871,470,7,2.05,0.25,-0.2635310006913928
1872,470,7,2.1,0.25,-0.11493060434278883
1873,470,7,2.15,0.25,-0.25345326535843654
1874,470,7,2.2,0.25,-0.21898506979091592
1875,470,7,2.25,0.25,-0.1458023987229595
1876,470,7,2.3,0.25,0.05663916446538767
1877,470,7,2.35,0.25,0.44999303669035345
1878,470,7,2.4,0.25,0.7818151831777777
1879,470,7,2.45,0.25,0.6809460854381394
1880,470,7,2.5,0.25,0.6787658529609293
1881,470,7,2.55,0.25,0.3768474724456422
1882,470,7,2.6,0.25,0.22663856778177083
1883,470,7,2.65,0.25,0.18743842932714883
1884,470,7,2.7,0.25,0.3700050580058946
1885,470,7,2.75,0.25,0.4279259005969471
1886,470,7,2.8,0.25,0.4279259005969471
1887,470,7,2.85,0.25,0.37836744567835523
1888,470,7,2.9,0.25,0.35769190121963546
1889,470,7,2.95,0.25,0.05535060341042086
1890,470,7,3.0,0.25,inf
1891,470,7,3.05,0.25,inf
1892,472,7,2.0,0.25,-0.25035981424091885
1893,472,7,2.05,0.25,-0.09795722849921955
1894,472,7,2.1,0.25,-0.31956563588752923
1895,472,7,2.15,0.25,-0.2674463052087352
1896,472,7,2.2,0.25,-0.09530631895949772
1897,472,7,2.25,0.25,0.10948167584259919
1898,472,7,2.3,0.25,0.14423964940810852
1899,472,7,2.35,0.25,-0.014190696388041426
1900,472,7,2.4,0.25,0.18258395145441902
1901,472,7,2.45,0.25,0.181415843070522
1902,472,7,2.5,0.25,0.4431837617062353
1903,472,7,2.55,0.25,0.2737007224889892
1904,472,7,2.6,0.25,0.25554756472149925
1905,472,7,2.65,0.25,0.2699373666984912
1906,472,7,2.7,0.25,0.20307802971481248
1907,472,7,2.75,0.25,0.16168171780940177
1908,472,7,2.8,0.25,-0.9808888909583958
1909,472,7,2.85,0.25,-0.8520670400799711
1910,472,7,2.9,0.25,0.16438172934699127
1911,472,7,2.95,0.25,0.30747711370372416
1912,472,7,3.0,0.25,0.30747711370372416
1913,472,7,3.05,0.25,0.30747711370372416
1914,474,7,2.0,0.25,-0.2884580728007637
1915,474,7,2.05,0.25,-0.3011945968589216
1916,474,7,2.1,0.25,-0.4364488251252648
1917,474,7,2.15,0.25,-0.5873863732988407
1918,474,7,2.2,0.25,-0.5531107539229029
1919,474,7,2.25,0.25,-0.3485323809923954
1920,474,7,2.3,0.25,-0.18564263191282396
1921,474,7,2.35,0.25,-0.013373300596899658
1922,474,7,2.4,0.25,0.011027065868312178
1923,474,7,2.45,0.25,-0.03738306550696807
1924,474,7,2.5,0.25,-0.16289565739823753
1925,474,7,2.55,0.25,-0.03137735269576952
1926,474,7,2.6,0.25,-0.05568760726609204
1927,474,7,2.65,0.25,-0.2103279937551288
1928,474,7,2.7,0.25,-0.6189459845640957
1929,474,7,2.75,0.25,-0.6812721189520146
1930,474,7,2.8,0.25,-0.5145733514037742
1931,474,7,2.85,0.25,-0.5181776340772339
1932,474,7,2.9,0.25,-0.8892213202556668
1933,474,7,2.95,0.25,-0.8892213202556668
1934,474,7,3.0,0.25,-1.1482492791068133
1935,474,7,3.05,0.25,-1.390024350955741
1936,476,7,2.0,0.25,-0.4971416765034772
1937,476,7,2.05,0.25,-0.34259520236044266
1938,476,7,2.1,0.25,-0.41400894432888125
1939,476,7,2.15,0.25,-0.5602746352872575
1940,476,7,2.2,0.25,-0.46926907769390813
1941,476,7,2.25,0.25,-0.16984750838616425
1942,476,7,2.3,0.25,-0.17846279680022448
1943,476,7,2.35,0.25,-0.12626803946752027
1944,476,7,2.4,0.25,-0.09946684069568602
1945,476,7,2.45,0.25,-0.1654089057895365
1946,476,7,2.5,0.25,-0.29362797315637806
1947,476,7,2.55,0.25,-0.34695427619275854
1948,476,7,2.6,0.25,-0.09563288124258576
1949,476,7,2.65,0.25,-0.42890254915014253
1950,476,7,2.7,0.25,-0.45855650891546984
1951,476,7,2.75,0.25,-0.2657979582382615
1952,476,7,2.8,0.25,-0.5056946769893343
1953,476,7,2.85,0.25,-0.5056946769893343
1954,476,7,2.9,0.25,-0.4928982961540493
1955,476,7,2.95,0.25,-0.6207128837384245
1956,476,7,3.0,0.25,-0.6207128837384245
1957,476,7,3.05,0.25,0.3426210786954548
1958,478,7,2.0,0.25,-0.5382467678339985
1959,478,7,2.05,0.25,-0.30806107111733905
1960,478,7,2.1,0.25,-0.3050805691301202
1961,478,7,2.15,0.25,-0.3385188289909491
1962,478,7,2.2,0.25,-0.36332140255599543
1963,478,7,2.25,0.25,-0.08643720064133027
1964,478,7,2.3,0.25,-0.0018095108202352325
1965,478,7,2.35,0.25,-0.04893471288174219
1966,478,7,2.4,0.25,-0.2154295502307759
1967,478,7,2.45,0.25,-0.21199971303542378
1968,478,7,2.5,0.25,-0.2290768098427586
1969,478,7,2.55,0.25,-0.31786967577410935
1970,478,7,2.6,0.25,-0.729038400139549
1971,478,7,2.65,0.25,-0.40603519857312065
1972,478,7,2.7,0.25,-0.2609772372606438
1973,478,7,2.75,0.25,-0.2664460907433499
1974,478,7,2.8,0.25,-0.2556599914803908
1975,478,7,2.85,0.25,-0.04578741982483892
1976,478,7,2.9,0.25,-0.39956746096343915
1977,478,7,2.95,0.25,-0.5479659179695122
1978,478,7,3.0,0.25,-0.5479659179695122
1979,478,7,3.05,0.25,-0.5479659179695122
1980,480,7,2.0,0.25,-0.32810334999012636
1981,480,7,2.05,0.25,-0.33580620039978043
1982,480,7,2.1,0.25,-0.32683885272314533
1983,480,7,2.15,0.25,-0.3563504619162652
1984,480,7,2.2,0.25,-0.4325401792803422
1985,480,7,2.25,0.25,-0.2836668784768698
1986,480,7,2.3,0.25,-0.1256902386653583
1987,480,7,2.35,0.25,-0.08974002334799876
1988,480,7,2.4,0.25,-0.5529382430846291
1989,480,7,2.45,0.25,-0.6308854213791467
1990,480,7,2.5,0.25,-0.6985211472467264
1991,480,7,2.55,0.25,-0.6246919566539232
1992,480,7,2.6,0.25,-0.6183142918576228
1993,480,7,2.65,0.25,-0.6163596358796081
1994,480,7,2.7,0.25,0.17071498543132263
1995,480,7,2.75,0.25,0.03527818545997935
1996,480,7,2.8,0.25,-0.14613152591965947
1997,480,7,2.85,0.25,-0.23399189808837118
1998,480,7,2.9,0.25,-0.48654208660737447
1999,480,7,2.95,0.25,-0.48654208660737447
2000,480,7,3.0,0.25,-0.48654208660737447
2001,480,7,3.05,0.25,-0.48654208660737447
2002,482,7,2.0,0.25,-0.5511989992205224
2003,482,7,2.05,0.25,-0.6054328197539139
2004,482,7,2.1,0.25,-0.49753805818239716
2005,482,7,2.15,0.25,-0.30658568610485226
2006,482,7,2.2,0.25,-0.282909013761817
2007,482,7,2.25,0.25,-0.2567929174267299
2008,482,7,2.3,0.25,-0.2651604560408664
2009,482,7,2.35,0.25,-0.2523778960378176
2010,482,7,2.4,0.25,-0.32622575455907876
2011,482,7,2.45,0.25,-0.6857894979443132
2012,482,7,2.5,0.25,-0.7571285815671976
2013,482,7,2.55,0.25,-0.6883399195912504
2014,482,7,2.6,0.25,-0.9548054467373535
2015,482,7,2.65,0.25,-1.010228901325405
2016,482,7,2.7,0.25,-0.6811072890925166
2017,482,7,2.75,0.25,-0.5756560069356107
2018,482,7,2.8,0.25,-0.3795501066513952
2019,482,7,2.85,0.25,-0.41626465332088897
2020,482,7,2.9,0.25,-0.7184223479114304
2021,482,7,2.95,0.25,-0.600516450784478
2022,482,7,3.0,0.25,-0.600516450784478
2023,482,7,3.05,0.25,-0.630845311200466
2024,484,7,2.0,0.25,-0.6019494880025944
2025,484,7,2.05,0.25,-0.1936296858442497
2026,484,7,2.1,0.25,-0.1841603503610924
2027,484,7,2.15,0.25,-0.4135122411819453
2028,484,7,2.2,0.25,-0.1734625333367282
2029,484,7,2.25,0.25,-0.26755651650176343
2030,484,7,2.3,0.25,-0.19467731755560694
2031,484,7,2.35,0.25,-0.1031012938233784
2032,484,7,2.4,0.25,-0.09752502184126707
2033,484,7,2.45,0.25,-0.41910887579868356
2034,484,7,2.5,0.25,-0.7357204212515374
2035,484,7,2.55,0.25,-0.8618850279638972
2036,484,7,2.6,0.25,-0.8786912675834361
2037,484,7,2.65,0.25,-0.878877137684172
2038,484,7,2.7,0.25,-0.3445354467123912
2039,484,7,2.75,0.25,-0.44413271287998957
2040,484,7,2.8,0.25,-0.7321402182269451
2041,484,7,2.85,0.25,-0.7321402182269451
2042,484,7,2.9,0.25,-0.7546032349340452
2043,484,7,2.95,0.25,-0.7413726532173919
2044,484,7,3.0,0.25,-1.0809158623880821
2045,484,7,3.05,0.25,-1.1860452590721855
2046,486,7,2.0,0.25,-0.5625386873695758
2047,486,7,2.05,0.25,-0.5309457790591189
2048,486,7,2.1,0.25,-0.4546544117499618
2049,486,7,2.15,0.25,-0.5754555217634175
2050,486,7,2.2,0.25,-0.5113497360578293
2051,486,7,2.25,0.25,-0.5631065928930563
2052,486,7,2.3,0.25,-0.3673278196137801
2053,486,7,2.35,0.25,-0.2272015632753489
2054,486,7,2.4,0.25,-0.20251142801873834
2055,486,7,2.45,0.25,-0.6453086856324151
2056,486,7,2.5,0.25,-0.7258185755348064
2057,486,7,2.55,0.25,-0.779270866037852
2058,486,7,2.6,0.25,-0.275614559830766
2059,486,7,2.65,0.25,-0.13164815483333067
2060,486,7,2.7,0.25,-0.18924408180895103
2061,486,7,2.75,0.25,-0.2196746814977916
2062,486,7,2.8,0.25,-0.3084951392357045
2063,486,7,2.85,0.25,-0.30092088498514713
2064,486,7,2.9,0.25,-0.308521316216757
2065,486,7,2.95,0.25,-0.5815242425849659
2066,486,7,3.0,0.25,-0.8865420879716189
2067,486,7,3.05,0.25,-0.8910763753155846
2068,488,7,2.0,0.25,-0.4917411379972422
2069,488,7,2.05,0.25,-0.45081329844226864
2070,488,7,2.1,0.25,-0.40959635255779103
2071,488,7,2.15,0.25,-0.23004560162321597
2072,488,7,2.2,0.25,-0.2491371135869916
2073,488,7,2.25,0.25,-0.40164834581322423
2074,488,7,2.3,0.25,-0.16798053902746687
2075,488,7,2.35,0.25,-0.07607118125770554
2076,488,7,2.4,0.25,-0.3385723730397461
2077,488,7,2.45,0.25,-0.2647854453375496
2078,488,7,2.5,0.25,0.3610452375461182
2079,488,7,2.55,0.25,0.44308463086898775
2080,488,7,2.6,0.25,-0.20327793600007615
2081,488,7,2.65,0.25,-0.17352589357294004
2082,488,7,2.7,0.25,-0.42862947505276067
2083,488,7,2.75,0.25,-0.3471459541000404
2084,488,7,2.8,0.25,-0.2976055014148927
2085,488,7,2.85,0.25,-0.6145565748279602
2086,488,7,2.9,0.25,-0.6109152942360404
2087,488,7,2.95,0.25,-0.6109152942360404
2088,488,7,3.0,0.25,-0.6714934373235097
2089,488,7,3.05,0.25,-1.0626120875326386
2090,490,7,2.0,0.25,-0.5798944957146205
2091,490,7,2.05,0.25,-0.6273856051196242
2092,490,7,2.1,0.25,-0.5716197902254053
2093,490,7,2.15,0.25,-0.48806651135923423
2094,490,7,2.2,0.25,-0.4794728730657527
2095,490,7,2.25,0.25,-0.5993227613312232
2096,490,7,2.3,0.25,-0.5188588901598931
2097,490,7,2.35,0.25,-0.5347324984624425
2098,490,7,2.4,0.25,-0.6256888752392386
2099,490,7,2.45,0.25,-0.2374840361174582
2100,490,7,2.5,0.25,-0.5862573947132015
2101,490,7,2.55,0.25,-0.5915158233673847
2102,490,7,2.6,0.25,-0.5650904360867101
2103,490,7,2.65,0.25,-0.6352417277584901
2104,490,7,2.7,0.25,-0.6756223859514675
2105,490,7,2.75,0.25,-0.5505408673897323
2106,490,7,2.8,0.25,-0.60285371373106
2107,490,7,2.85,0.25,-0.8671385068367122
2108,490,7,2.9,0.25,-0.8392002921365577
2109,490,7,2.95,0.25,-0.5953794013094107
2110,490,7,3.0,0.25,-0.626226772078848
2111,490,7,3.05,0.25,-0.626226772078848
2112,492,7,2.0,0.25,-0.2801008202336432
2113,492,7,2.05,0.25,-0.3480102491153792
2114,492,7,2.1,0.25,-0.47603914947113246
2115,492,7,2.15,0.25,-0.473283412444486
2116,492,7,2.2,0.25,-0.3686248919295127
2117,492,7,2.25,0.25,-0.47659686342278007
2118,492,7,2.3,0.25,-0.5252985028932117
2119,492,7,2.35,0.25,0.32445096386178146
2120,492,7,2.4,0.25,0.04406701895234146
2121,492,7,2.45,0.25,-0.002512036813045178
2122,492,7,2.5,0.25,-0.11553917363957263
2123,492,7,2.55,0.25,-0.12662287776323422
2124,492,7,2.6,0.25,-0.09660251013213371
2125,492,7,2.65,0.25,-0.5850454808684907
2126,492,7,2.7,0.25,-0.5091478410444212
2127,492,7,2.75,0.25,-0.3445939098187507
2128,492,7,2.8,0.25,-0.4453265228417
2129,492,7,2.85,0.25,-0.5171384277212523
2130,492,7,2.9,0.25,-0.4817120112397877
2131,492,7,2.95,0.25,-0.3587059820177648
2132,492,7,3.0,0.25,-0.5032734379010194
2133,492,7,3.05,0.25,-0.5032734379010194
2134,494,7,2.0,0.25,-0.5954347647192652
2135,494,7,2.05,0.25,-0.5989896672044458
2136,494,7,2.1,0.25,-0.5373209051374718
2137,494,7,2.15,0.25,-0.5336434469158159
2138,494,7,2.2,0.25,-0.29942380221991416
2139,494,7,2.25,0.25,0.1478830913573188
2140,494,7,2.3,0.25,0.03938935388594376
2141,494,7,2.35,0.25,-0.2772389408538001
2142,494,7,2.4,0.25,-0.1777334532942972
2143,494,7,2.45,0.25,-0.13571167890980235
2144,494,7,2.5,0.25,-0.27537138696195584
2145,494,7,2.55,0.25,-0.2624353839647272
2146,494,7,2.6,0.25,-0.3069778353250982
2147,494,7,2.65,0.25,-0.19560162761258043
2148,494,7,2.7,0.25,0.09395518592809028
2149,494,7,2.75,0.25,-0.2531150716521733
2150,494,7,2.8,0.25,-0.04392383618561568
2151,494,7,2.85,0.25,-0.2936607151760905
2152,494,7,2.9,0.25,-0.5928497136694223
2153,494,7,2.95,0.25,-0.5928497136694223
2154,494,7,3.0,0.25,-0.5928497136694223
2155,494,7,3.05,0.25,-0.4239051994769752
2156,496,7,2.0,0.25,-0.4636491423317733
2157,496,7,2.05,0.25,-0.4331256092009873
2158,496,7,2.1,0.25,-0.43241735023943023
2159,496,7,2.15,0.25,-0.43613532744223493
2160,496,7,2.2,0.25,0.13782698286240233
2161,496,7,2.25,0.25,0.25034384394846176
2162,496,7,2.3,0.25,0.379214941078803
2163,496,7,2.35,0.25,0.049089685213572806
2164,496,7,2.4,0.25,-0.07345074107763315
2165,496,7,2.45,0.25,-0.29595325242925086
2166,496,7,2.5,0.25,-0.584699330112987
2167,496,7,2.55,0.25,-0.6092983492610742
2168,496,7,2.6,0.25,-0.565553790963021
2169,496,7,2.65,0.25,-0.5284272759065016
2170,496,7,2.7,0.25,-0.06280885049438985
2171,496,7,2.75,0.25,0.20340911329880762
2172,496,7,2.8,0.25,-0.004083241237541389
2173,496,7,2.85,0.25,-0.04942585294667397
2174,496,7,2.9,0.25,-0.21521204659181634
2175,496,7,2.95,0.25,-0.32921067526360415
2176,496,7,3.0,0.25,-0.30337240193637355
2177,496,7,3.05,0.25,-0.3123676841029934
2178,498,7,2.0,0.25,-0.5789578444391063
2179,498,7,2.05,0.25,-0.6442027094569804
2180,498,7,2.1,0.25,-0.38753124204097655
2181,498,7,2.15,0.25,-0.10069769748274124
2182,498,7,2.2,0.25,-0.15486979865652173
2183,498,7,2.25,0.25,0.13890119742361984
2184,498,7,2.3,0.25,0.16450492920499699
2185,498,7,2.35,0.25,0.15107000375719892
2186,498,7,2.4,0.25,-0.05442514670662878
2187,498,7,2.45,0.25,-0.21335593815340295
2188,498,7,2.5,0.25,-0.3705164746336021
2189,498,7,2.55,0.25,-0.25150975089047084
2190,498,7,2.6,0.25,-0.4795958072265309
2191,498,7,2.65,0.25,-0.0316730263472765
2192,498,7,2.7,0.25,0.09973238075012758
2193,498,7,2.75,0.25,0.11489159935138735
2194,498,7,2.8,0.25,0.15807135959830734
2195,498,7,2.85,0.25,0.1180579659474352
2196,498,7,2.9,0.25,0.006859479482564373
2197,498,7,2.95,0.25,-0.5241767414677512
2198,498,7,3.0,0.25,-0.3673791587890884
2199,498,7,3.05,0.25,-0.3522319241699953
2200,500,7,2.0,0.25,-0.4873916657485334
2201,500,7,2.05,0.25,-0.6468828155639296
2202,500,7,2.1,0.25,-0.644238102065321
2203,500,7,2.15,0.25,-0.8695297662253472
2204,500,7,2.2,0.25,-0.6098738197484612
2205,500,7,2.25,0.25,-0.13262490112505224
2206,500,7,2.3,0.25,0.5380152898539295
2207,500,7,2.35,0.25,0.5725292570495604
2208,500,7,2.4,0.25,0.5687887652226228
2209,500,7,2.45,0.25,0.5332895812065992
2210,500,7,2.5,0.25,0.293870803946565
2211,500,7,2.55,0.25,-0.06790709588330661
2212,500,7,2.6,0.25,0.062059777454938826
2213,500,7,2.65,0.25,0.07842767391364829
2214,500,7,2.7,0.25,0.06778951372300099
2215,500,7,2.75,0.25,-0.18503010970180564
2216,500,7,2.8,0.25,-0.15020372660682768
2217,500,7,2.85,0.25,-0.18081701604879663
2218,500,7,2.9,0.25,-0.41297178610816265
2219,500,7,2.95,0.25,-0.41297178610816265
2220,500,7,3.0,0.25,-0.17302875271145407
2221,500,7,3.05,0.25,-0.22532880788011106
